Repository,Author,Closed,ClosedAt, CreatedAt, LastEditedAt, State, Title, UpdatedAt
backup-container,WadeBarnes,true,2018-11-13T18:24:25Z,2018-11-13T17:28:05Z,,CLOSED,"Add duration to output of restore operation",2018-11-13T18:24:25Z
backup-container,WadeBarnes,false,,2018-11-13T19:18:35Z,,OPEN,"Speed up database restores",2019-03-14T20:06:43Z
backup-container,WadeBarnes,false,,2019-01-18T15:48:55Z,2019-01-18T15:52:28Z,OPEN,"Align Cronjob and Pod configurations",2019-01-18T15:52:28Z
backup-container,jefkel,false,,2019-03-14T23:18:49Z,,OPEN,"Externalize validation database",2019-03-18T16:26:06Z
backup-container,WadeBarnes,false,,2019-04-03T14:04:19Z,,OPEN,"Webhook notification when server fails to start in timely manner is not clear",2019-09-12T14:16:12Z
backup-container,DerekRoberts,true,2020-03-23T12:49:21Z,2019-04-03T16:58:06Z,,CLOSED,"Verify Troubles with PostGIS",2020-03-23T12:49:21Z
backup-container,WadeBarnes,false,,2019-04-11T13:36:54Z,,OPEN,"Add database size comparison to verification tests",2019-07-29T18:01:58Z
backup-container,mark-walle,false,,2019-07-29T17:59:22Z,,OPEN,"Support for multiple table schemas",2019-09-12T14:27:52Z
backup-container,WadeBarnes,true,2020-05-06T13:12:40Z,2019-09-12T14:15:17Z,2020-05-01T17:21:51Z,CLOSED,"Backup verification fails when previous verification is interrupted. ",2020-05-06T13:12:40Z
backup-container,gil0109,true,2020-02-10T22:02:45Z,2019-11-28T02:56:59Z,,CLOSED,"Backup container has lots of defunct postgres servers running",2020-02-10T22:02:45Z
backup-container,rstens,false,,2020-02-26T20:52:49Z,,OPEN,"Continuous Archiving/backup",2020-03-02T19:47:52Z
backup-container,WadeBarnes,false,,2020-03-23T12:54:14Z,,OPEN,"Manual prune feature should prune from oldest to newest",2020-03-23T12:54:38Z
backup-container,WadeBarnes,true,2020-06-08T15:33:33Z,2020-06-08T13:12:45Z,2020-06-08T13:16:41Z,CLOSED,"Create 2.1.0 Release",2020-06-08T15:33:33Z
backup-container,garywong-bc,false,,2020-06-30T20:48:41Z,2020-06-30T20:52:54Z,OPEN,"Add more documentation on ON_ERROR_STOP",2020-07-08T20:23:02Z
backup-container,rstens,false,,2020-07-30T00:12:35Z,,OPEN,"Database backup validation of DB with PostGIS fails",2020-07-30T13:17:48Z
backup-container,WadeBarnes,false,,2020-07-30T13:08:08Z,,OPEN,"Notifications - Add hostname to support direct links to the console for the pod",2020-07-30T13:08:25Z
backup-container,WadeBarnes,false,,2020-08-24T15:15:04Z,,OPEN,"Add retry to the backup process",2020-08-24T15:15:22Z
backup-container,WadeBarnes,false,,2020-08-24T15:27:23Z,,OPEN,"Add support for backing up and restoring a single database from the command line",2020-08-24T15:27:33Z
backup-container,gil0109,false,,2020-11-29T18:56:12Z,2020-11-29T19:17:48Z,OPEN,"Docker hub rate limiting w/ workaround",2020-11-29T19:17:48Z
backup-container,WadeBarnes,false,,2021-01-28T12:54:49Z,,OPEN,"Add retry to Verification process",2021-01-28T12:54:49Z
devops-platform-workshops,stewartshea,true,2020-02-10T19:10:24Z,2019-02-01T22:22:51Z,,CLOSED,"chat-tool integration for students to check things off ",2020-02-10T19:10:24Z
devops-platform-workshops,cvarjao,true,2020-02-10T19:10:23Z,2019-02-04T23:13:08Z,,CLOSED,"Move oc tag out of the registry lab to the deployment lab",2020-02-10T19:10:23Z
devops-platform-workshops,cvarjao,true,2020-02-10T19:10:24Z,2019-02-05T17:32:19Z,2019-06-27T23:02:57Z,CLOSED,"Add MONGO_URL as text so people can copy/paste",2020-02-10T19:10:24Z
devops-platform-workshops,cvarjao,false,,2019-02-05T17:33:04Z,,OPEN,"Update the route section",2020-01-23T22:27:43Z
devops-platform-workshops,cvarjao,false,,2019-02-05T19:27:15Z,,OPEN,"In the Deployment Lab, add a reminder that BuildConfig is in the tools project",2020-10-29T18:08:11Z
devops-platform-workshops,cvarjao,false,,2019-02-05T20:59:37Z,,OPEN,"Provide Complete Template for RocketChat + MongoDb",2020-01-23T22:30:32Z
devops-platform-workshops,cvarjao,true,2019-11-04T18:53:01Z,2019-04-04T20:41:07Z,,CLOSED,"Update Slack references to RocketChat",2019-11-04T18:53:01Z
devops-platform-workshops,jefkel,false,,2019-05-16T19:10:29Z,2019-05-24T22:05:17Z,OPEN,"Create training project set in Prod cluster",2019-05-24T22:08:47Z
devops-platform-workshops,patricksimonian,false,,2019-05-24T23:19:39Z,,OPEN,"Summary of Openshift 101 May 23-24 ",2020-01-23T22:29:33Z
devops-platform-workshops,stewartshea,false,,2019-05-24T23:23:17Z,,OPEN,"clean up naming conventions",2019-05-24T23:46:38Z
devops-platform-workshops,matthieu-foucault,false,,2019-06-27T21:19:27Z,2019-06-27T21:19:38Z,OPEN,"Missing screenshots in deployment lab",2020-01-27T01:50:28Z
devops-platform-workshops,patricksimonian,true,2019-07-23T20:52:47Z,2019-07-18T18:25:50Z,,CLOSED,"broken link in LAB/DEMO: ACCESS MANAGEMENT slide",2019-07-23T20:52:48Z
devops-platform-workshops,patricksimonian,true,2019-07-23T20:52:06Z,2019-07-18T22:35:22Z,,CLOSED,"oc export <...> is deprecated ",2019-07-23T20:52:06Z
devops-platform-workshops,patricksimonian,false,,2019-08-30T16:52:58Z,2019-08-30T16:53:55Z,OPEN,"OCP101 - Lab - Deployments/Triggers Section (content confusion)",2020-01-23T22:28:53Z
devops-platform-workshops,patricksimonian,false,,2019-09-11T22:05:49Z,,OPEN,"OCP101 - dev labs - missing images in a few sections",2020-01-23T22:28:03Z
devops-platform-workshops,patricksimonian,false,,2019-09-12T19:59:59Z,,OPEN,"Generic Grammar Errors:",2020-01-23T22:28:41Z
devops-platform-workshops,patricksimonian,true,2021-03-19T20:14:48Z,2019-10-16T16:50:46Z,,CLOSED,"OCP 201 - confusing instructions for GitFlow Labs",2021-03-19T20:14:48Z
devops-platform-workshops,rloisell,false,,2019-10-16T17:52:57Z,,OPEN,"Fix wording on Templates Lab",2020-01-23T22:25:31Z
devops-platform-workshops,stewartshea,false,,2019-10-16T20:46:47Z,,OPEN,"Better screenshot descriptions in the openshift template lab",2020-01-27T01:49:45Z
devops-platform-workshops,stewartshea,false,,2019-10-16T20:55:12Z,,OPEN,"Grafana Template Lab: Clarify 'Config Files' when we say Config Map",2020-01-23T22:28:24Z
devops-platform-workshops,patricksimonian,false,,2019-10-17T18:05:15Z,,OPEN,"OCP 201 - Jenkins 04_jenkins_pipeline_as_code.html",2020-01-23T22:26:32Z
devops-platform-workshops,patricksimonian,false,,2019-10-17T18:18:49Z,,OPEN,"OCP201 - 04_jenkins_pipeline_as_code.html loki wait for deployment instructions",2020-01-23T22:26:32Z
devops-platform-workshops,filiy,false,,2019-10-17T21:33:03Z,,OPEN,"System image puller",2020-01-27T01:49:23Z
devops-platform-workshops,cvarjao,false,,2019-10-17T22:07:23Z,2019-10-17T22:08:53Z,OPEN,"don't use stages inside node",2019-10-17T22:08:53Z
devops-platform-workshops,ShellyXueHan,true,2019-11-04T19:31:34Z,2019-11-04T18:53:32Z,,CLOSED,"101 workshop lab content missing",2019-11-04T19:31:34Z
devops-platform-workshops,ShellyXueHan,true,2019-11-22T17:12:13Z,2019-11-04T20:23:49Z,,CLOSED,"OCP101 - update rocketchat convention",2019-11-22T17:12:13Z
devops-platform-workshops,ShellyXueHan,true,2020-02-10T19:10:24Z,2019-11-22T17:16:00Z,2019-11-22T22:38:37Z,CLOSED,"Update 101 workshop content",2020-02-10T19:10:24Z
devops-platform-workshops,cvarjao,false,,2020-02-04T21:50:16Z,,OPEN,"Meeting: OpenShift 101 Review",2020-02-04T22:53:52Z
devops-platform-workshops,patricksimonian,false,,2020-03-12T17:05:13Z,,OPEN,"OCP101 Labs - Resoure Requests Limits  incorrect image",2020-03-12T17:05:13Z
devops-platform-workshops,patricksimonian,false,,2020-03-12T21:20:25Z,,OPEN,"OCP101 - labs - unable to download pdf when not  on introduction page",2020-03-12T21:20:25Z
devops-platform-workshops,patricksimonian,true,2020-04-14T17:43:10Z,2020-03-26T17:30:16Z,,CLOSED,"OCP201 Labs - Using Helm Templates - Incorrect prometheus version reference",2020-04-14T17:43:10Z
devops-platform-workshops,stewartshea,false,,2020-05-16T23:11:25Z,,OPEN,"Fix deployment steps for requiring htttps",2020-05-16T23:11:31Z
devops-platform-workshops,patricksimonian,false,,2020-06-12T23:00:28Z,,OPEN,"OCP101 Workshops - Resource Tuning",2020-09-18T18:19:29Z
devops-platform-workshops,patricksimonian,true,2020-06-29T18:22:23Z,2020-06-15T05:41:14Z,,CLOSED,"OCP4 ARO Cluster requires RWX storage class",2020-06-29T18:22:23Z
devops-platform-workshops,patricksimonian,true,2020-10-08T15:58:16Z,2020-09-08T21:37:12Z,2020-10-08T15:58:11Z,CLOSED,"OCP 101 Lab & Scheduling",2020-10-08T15:58:16Z
devops-platform-workshops,patricksimonian,true,2021-03-18T17:32:22Z,2020-10-08T16:05:23Z,,CLOSED,"OCP101 Lab Playbook:",2021-03-18T17:32:22Z
devops-platform-workshops,patricksimonian,true,2021-03-18T17:32:19Z,2020-10-08T16:05:38Z,2020-10-08T16:53:33Z,CLOSED,"OCP101 Lab Playbook",2021-03-18T17:32:19Z
devops-platform-workshops,patricksimonian,true,2021-03-19T17:33:56Z,2020-10-08T16:49:49Z,,CLOSED,"101 Lab Questions/Bugs",2021-03-19T17:33:56Z
devops-platform-workshops,patricksimonian,true,2021-03-18T17:32:50Z,2020-10-08T16:49:58Z,,CLOSED,"101 Lab Questions/Bugs",2021-03-18T17:32:50Z
devops-platform-workshops,adodge-bcg,true,2021-03-19T17:32:32Z,2020-10-15T15:41:48Z,,CLOSED,"101 Lab Questions/Bugs",2021-03-19T17:32:32Z
devops-platform-workshops,adodge-bcg,true,2021-03-19T17:22:50Z,2020-10-15T19:17:54Z,2020-10-15T21:12:40Z,CLOSED,"101 Lab Questions/Bugs",2021-03-19T17:22:51Z
devops-platform-workshops,adodge-bcg,true,2021-03-19T16:44:17Z,2020-10-16T23:26:46Z,,CLOSED,"101 Lab Questions/Bugs",2021-03-19T16:44:17Z
devops-platform-workshops,lukegonis,false,,2020-12-12T00:07:44Z,,OPEN,"101 Lab Questions/Bugs",2021-02-25T21:37:05Z
devops-platform-workshops,patricksimonian,true,2021-03-30T16:17:47Z,2021-03-18T17:37:39Z,,CLOSED,"OCP 101 Lab: Prepare Lab for running on ARO",2021-03-30T16:17:47Z
devops-platform-workshops,patricksimonian,false,,2021-03-18T17:39:53Z,,OPEN,"OCP101 Lab: Introduction to Shared Services",2021-03-18T17:39:54Z
devops-platform-workshops,patricksimonian,false,,2021-04-13T18:26:59Z,,OPEN,"101 Lab Questions/Bugs - Git installations",2021-04-13T18:26:59Z
devops-platform-workshops,patricksimonian,false,,2021-04-13T18:28:23Z,,OPEN,"101 Lab Questions/Bugs - run through lab and fix deployment specific issues",2021-04-13T18:28:23Z
devops-platform-workshops-labs,cvarjao,false,,2019-10-17T20:35:06Z,,OPEN,"committed binary file: blackbox_exporter",2019-10-17T20:35:20Z
provision-nfs-apb,jefkel,false,,2018-11-19T19:45:45Z,,OPEN,"How to integrate into a project pipeline?",2018-11-19T19:45:45Z
provision-nfs-apb,jefkel,false,,2019-02-14T00:10:07Z,,OPEN,"Functional Test requirements",2019-02-14T00:10:07Z
provision-nfs-apb,jefkel,false,,2019-10-28T21:28:53Z,,OPEN,"Provisioning error post security layer implementation",2019-11-26T23:50:14Z
provision-nfs-apb,StevenBarre,false,,2020-04-14T21:29:08Z,,OPEN,"Are we affected byRHSA-2020:0796?",2020-04-14T21:29:08Z
platform-services,stewartshea,false,,2019-08-09T01:12:06Z,,OPEN,"Status Page Documentation",2020-05-04T20:22:47Z
platform-services,stewartshea,true,2019-09-18T17:26:40Z,2019-08-14T16:33:04Z,2019-09-01T20:49:02Z,CLOSED,"Aporeto Ansible Playbook",2019-09-18T17:26:40Z
platform-services,stewartshea,true,2019-10-09T13:18:22Z,2019-08-14T16:33:40Z,2019-10-09T13:17:37Z,CLOSED,"Base Aporeto policy Finalization in Lab",2019-10-09T13:18:23Z
platform-services,stewartshea,true,2019-09-16T18:03:30Z,2019-08-14T16:34:06Z,2019-09-16T18:03:20Z,CLOSED,"v1 NetworkSecurityPolicy Operator Finalization",2019-09-16T18:03:30Z
platform-services,stewartshea,true,2019-09-16T22:24:54Z,2019-08-14T16:34:23Z,2019-08-14T17:03:05Z,CLOSED,"Erase and redeploy Aporeto multiple times in lab",2019-09-16T22:24:54Z
platform-services,stewartshea,true,2019-10-29T16:01:07Z,2019-08-14T16:34:32Z,2019-10-23T19:17:18Z,CLOSED,"Document Design Decisions",2019-10-29T16:01:07Z
platform-services,stewartshea,true,2019-08-14T17:25:42Z,2019-08-14T16:34:51Z,,CLOSED,"DXC Deployment of Aporeto in Lab (multiple times)",2019-08-14T17:25:42Z
platform-services,stewartshea,true,2019-10-08T22:06:07Z,2019-08-14T16:35:13Z,2019-10-08T22:05:14Z,CLOSED,"SPIKE- DXC Familiarization with Aporeto in Lab",2019-10-08T22:06:07Z
platform-services,stewartshea,true,2019-10-09T18:54:21Z,2019-08-14T16:36:09Z,2019-09-09T20:41:21Z,CLOSED,"Complete Policy Paperwork with Hosting / SecOps / DXC / DevEx",2019-10-09T18:54:22Z
platform-services,stewartshea,true,2019-10-29T19:24:45Z,2019-08-14T16:36:37Z,2019-09-08T19:14:20Z,CLOSED,"Namespace Hierarchy in Aporeto and Support Responsibility Assignment",2019-10-29T19:29:52Z
platform-services,stewartshea,true,2019-10-24T21:06:46Z,2019-08-14T16:36:48Z,2019-08-14T17:36:46Z,CLOSED,"Deploy Aporeto into Production",2019-10-24T21:06:47Z
platform-services,stewartshea,false,,2019-08-14T16:37:08Z,2019-09-08T19:48:10Z,OPEN,"Aporeto Test Plan Creation in Lab and PROD",2019-10-22T18:44:54Z
platform-services,stewartshea,true,2019-10-09T16:34:25Z,2019-08-14T16:37:13Z,2019-10-08T15:36:21Z,CLOSED,"Production Rollout Plan Creation",2019-10-09T16:34:25Z
platform-services,stewartshea,true,2019-11-01T18:07:08Z,2019-08-14T16:38:04Z,2019-10-07T19:13:56Z,CLOSED,"Aporeto Production Rollout",2019-11-01T18:07:56Z
platform-services,stewartshea,true,2019-10-09T18:29:27Z,2019-08-14T17:01:34Z,2019-09-08T19:04:12Z,CLOSED,"Document Support Model for Aporeto",2019-10-09T18:29:27Z
platform-services,tosazuwa,true,2019-08-15T16:18:19Z,2019-08-14T21:55:14Z,,CLOSED,"Test",2019-08-15T16:18:19Z
platform-services,tosazuwa,true,2019-12-11T20:12:42Z,2019-08-21T19:26:51Z,2019-09-25T16:20:11Z,CLOSED,"Select security controls from STRA (Security Threat Risk Assessment ) to add to Robo-Mountie",2019-12-11T20:12:53Z
platform-services,tosazuwa,true,2019-10-30T15:55:05Z,2019-08-21T20:24:25Z,2019-10-30T15:49:39Z,CLOSED,"Identify controls from corporate PIA (Privacy Impact Assessment) that can be automated as part of Robo-Mountie development",2019-10-30T16:18:38Z
platform-services,tosazuwa,false,,2019-08-21T20:30:09Z,2019-12-11T20:55:52Z,OPEN,"Test and modify playbook as necessary to support OCP 4.2.",2019-12-11T20:55:52Z
platform-services,tosazuwa,true,2019-10-09T18:16:35Z,2019-08-21T20:32:22Z,,CLOSED,"Rules",2019-10-09T18:16:35Z
platform-services,tosazuwa,true,2019-09-24T22:10:05Z,2019-08-21T20:59:52Z,,CLOSED,"Aporeto Installation",2019-09-24T22:10:05Z
platform-services,tosazuwa,true,2019-08-21T21:39:04Z,2019-08-21T21:00:55Z,,CLOSED,"Vault Installation",2019-08-21T21:39:04Z
platform-services,tosazuwa,false,,2019-08-21T21:37:30Z,2019-12-11T16:58:47Z,OPEN,"Aqua PROD Platform Deployment",2019-12-11T16:58:48Z
platform-services,tosazuwa,true,2019-10-07T21:54:51Z,2019-08-21T21:38:09Z,,CLOSED,"Vault Installation",2019-10-07T21:55:38Z
platform-services,tosazuwa,true,2019-10-03T21:21:48Z,2019-08-21T21:40:34Z,2019-10-03T21:21:47Z,CLOSED,"Training- Vault, Aporeto, Aqua",2019-10-03T21:21:48Z
platform-services,tosazuwa,true,2019-09-24T22:34:44Z,2019-08-21T21:41:48Z,,CLOSED,"Engagement Tour/Roadshow across Ministries",2019-09-24T22:34:44Z
platform-services,tosazuwa,true,2019-10-09T18:16:20Z,2019-08-21T22:44:29Z,,CLOSED,"Security by Design Opinionated Pipeline",2019-10-09T18:16:20Z
platform-services,tosazuwa,true,2019-12-11T20:49:04Z,2019-08-21T22:50:15Z,,CLOSED,"Launch SecOps dashboard",2019-12-11T20:49:04Z
platform-services,tosazuwa,true,2019-11-22T20:38:36Z,2019-08-21T22:51:42Z,,CLOSED,"Launch MISO Dashboard",2019-11-22T20:38:36Z
platform-services,StevenBarre,true,2019-10-11T16:52:47Z,2019-08-26T19:12:00Z,,CLOSED,"Aporeto breaks elasticsearch",2019-10-11T16:52:48Z
platform-services,StevenBarre,true,2019-10-04T16:41:55Z,2019-08-26T19:13:37Z,,CLOSED,"Aporeto breaks heketi provisioning",2019-10-04T16:41:55Z
platform-services,stewartshea,true,2019-09-18T17:39:35Z,2019-08-28T16:09:39Z,2019-08-28T16:22:38Z,CLOSED,"Upgraded enforcers aren't running on application/compute nodes",2019-09-18T17:39:35Z
platform-services,StevenBarre,true,2019-09-04T18:56:47Z,2019-08-28T16:27:58Z,,CLOSED,"Sysdig operator is unsupported on OCP 4",2019-09-04T18:56:47Z
platform-services,StevenBarre,false,,2019-08-28T17:04:49Z,2019-08-28T17:05:13Z,OPEN,"Sysdig rollup aggregation rounds up",2020-06-12T22:11:24Z
platform-services,StevenBarre,false,,2019-08-28T17:10:25Z,,OPEN,"Sysdig metric math",2020-06-12T22:08:20Z
platform-services,mitovskaol,true,2019-10-28T21:41:27Z,2019-08-28T17:30:36Z,2019-09-09T20:13:57Z,CLOSED,"Family Protection Order Pilot - Aporeto Design Pattern #1",2019-10-28T21:41:27Z
platform-services,mitovskaol,false,,2019-08-28T17:48:59Z,,OPEN,"RoadSafetyBC Pilot - Aporeto Design Pattern #3",2019-11-04T17:35:42Z
platform-services,stewartshea,true,2019-09-03T17:53:09Z,2019-08-28T21:53:14Z,,CLOSED,"Aporeto PU's in 'unreachable' mode",2019-09-03T17:53:09Z
platform-services,mitovskaol,true,2019-09-30T19:36:43Z,2019-08-29T22:47:59Z,2019-09-17T22:24:50Z,CLOSED,"2FA for Aporeto Control Panel Access",2019-09-30T19:36:43Z
platform-services,mitovskaol,true,2019-09-24T21:20:49Z,2019-08-29T22:50:19Z,,CLOSED,"Firewall rule changes to support OCP PROD Cluster to Zone B communication",2019-09-24T21:21:03Z
platform-services,stewartshea,true,2019-10-29T06:39:57Z,2019-09-01T20:53:33Z,2019-10-28T21:52:52Z,CLOSED,"Create Aporeto Namespace Management Playbook",2019-10-29T06:39:57Z
platform-services,jleach,true,2019-09-16T17:28:41Z,2019-09-03T18:35:56Z,2019-09-08T19:08:40Z,CLOSED,"Integrate operator install into Aporeto install playbook",2019-09-16T17:28:41Z
platform-services,stewartshea,true,2019-09-16T22:24:52Z,2019-09-03T22:16:24Z,,CLOSED,"Change Aporeto Namespace from /bcgov-devex to /bcgov",2019-09-16T22:24:52Z
platform-services,stewartshea,false,,2019-09-03T22:55:11Z,,OPEN,"Kibana / OAuth redirect hits a 504 timeout with Aporeto enforcers running",2019-10-11T16:57:52Z
platform-services,jefkel,true,2019-09-17T18:16:12Z,2019-09-04T17:19:41Z,,CLOSED,"Artifactory Implementation",2019-09-17T18:16:34Z
platform-services,stewartshea,true,2019-09-20T20:49:40Z,2019-09-04T20:42:43Z,2019-09-08T19:41:27Z,CLOSED,"Create network policy that will control explicit egress from specific pods",2019-09-20T20:50:38Z
platform-services,stewartshea,true,2020-02-25T19:42:31Z,2019-09-04T20:47:30Z,2019-09-08T19:36:25Z,CLOSED,"Source based ingress control",2020-02-25T19:42:31Z
platform-services,stewartshea,true,2019-09-30T22:10:38Z,2019-09-04T20:56:15Z,2019-09-08T19:33:17Z,CLOSED,"Test Design Pattern #1 in Lab",2019-09-30T22:10:38Z
platform-services,stewartshea,true,2019-10-26T22:13:37Z,2019-09-04T20:57:25Z,2019-10-03T18:19:38Z,CLOSED,"Apply design pattern #1 in prod environment ",2019-10-28T16:11:54Z
platform-services,stewartshea,true,2019-10-09T17:53:03Z,2019-09-04T21:00:27Z,2019-09-08T19:30:52Z,CLOSED,"Document design pattern #1 ",2019-10-09T17:53:03Z
platform-services,stewartshea,true,2019-09-19T14:41:36Z,2019-09-05T16:16:48Z,,CLOSED,"Logging namespace isn't showing any flows",2019-09-19T14:41:36Z
platform-services,stewartshea,true,2019-09-25T23:43:18Z,2019-09-06T06:50:34Z,,CLOSED,"Enhance operator with external network specification",2019-09-25T23:43:18Z
platform-services,stewartshea,true,2019-10-07T16:44:51Z,2019-09-06T22:10:59Z,2019-09-06T22:11:18Z,CLOSED,"NetworkSecurity Policy CR User Testing",2019-10-07T16:44:52Z
platform-services,tosazuwa,true,2019-09-09T18:09:46Z,2019-09-09T17:29:22Z,,CLOSED,"Update NextGen Security RoadMap",2019-09-09T18:09:46Z
platform-services,tosazuwa,true,2019-09-17T16:51:22Z,2019-09-09T18:06:45Z,,CLOSED,"Update NextGen Security RoadMap",2019-09-17T16:51:22Z
platform-services,tosazuwa,true,2019-09-17T16:48:40Z,2019-09-09T18:12:27Z,,CLOSED,"Steering Committee Composition",2019-09-17T16:48:40Z
platform-services,tosazuwa,false,,2019-09-09T18:13:49Z,2019-09-24T21:56:49Z,OPEN,"Communications and Stakeholder Engagement",2019-12-11T00:00:58Z
platform-services,tosazuwa,true,2019-09-24T22:02:16Z,2019-09-09T18:16:00Z,,CLOSED,"Form Alliance Team (SMES, Tech Leads, Stakeholders)",2019-09-24T22:02:16Z
platform-services,jleach,true,2019-09-16T22:24:57Z,2019-09-09T18:44:02Z,,CLOSED,"Determing if Aporeto has had any 3rd party security audits.",2019-09-16T22:24:57Z
platform-services,mitovskaol,true,2020-01-15T00:17:46Z,2019-09-09T20:37:21Z,,CLOSED,"Complete the corporate approval process for Aporeto Production Roll-Out",2020-01-15T00:17:46Z
platform-services,mitovskaol,true,2019-10-03T18:33:18Z,2019-09-09T20:47:15Z,,CLOSED,"Complete an internal review of Security Exemption for Aporeto",2019-10-03T18:33:19Z
